Country,Age,Sex,Year,Life Expectancy
Hungary,0 years,Total,2009,-8.1
Hungary,0 years,Total,2009,8.1
Hungary,0 years,Total,2010,74.7
Hungary,0 years,Total,2010,-7.9
Hungary,0 years,Total,2010,7.9
Hungary,0 years,Total,2011,75.1
Hungary,0 years,Total,2011,-7.5
Hungary,0 years,Total,2011,7.5
Hungary,0 years,Total,2012,75.3
Hungary,0 years,Total,2012,-7.1
Hungary,0 years,Total,2012,7.1
Hungary,0 years,Total,2013,75.8
Hungary,0 years,Total,2013,-6.9
Hungary,0 years,Total,2013,6.9
Hungary,0 years,Total,2014,75.8
Hungary,0 years,Total,2014,-7
Hungary,0 years,Total,2014,7
Hungary,0 years,Total,2015,75.6
Hungary,0 years,Total,2015,-6.6
Hungary,0 years,Total,2015,6.6
Hungary,0 years,Total,2016,76.1
Hungary,0 years,Total,2016,-6.9
Hungary,0 years,Total,2016,6.9
Hungary,0 years,Total,2017,75.9
Hungary,0 years,Total,2017,-6.7
Hungary,0 years,Total,2017,6.7
Hungary,0 years,Total,2018,76
Hungary,0 years,Total,2018,-6.8
Hungary,0 years,Total,2018,6.8
Hungary,0 years,Total,2019,76.3
Hungary,0 years,Total,2019,-6.6
Hungary,0 years,Total,2019,6.6
Hungary,0 years,Total,2020,75.5
Hungary,0 years,Total,2020,-6.6
Hungary,0 years,Total,2020,6.6
Hungary,0 years,Total,2021,74.1
Hungary,0 years,Total,2021,-6.9
Hungary,0 years,Total,2021,6.9
Hungary,0 years,Total,2022,75.9
Hungary,0 years,Total,2022,-6.6
Hungary,0 years,Total,2022,6.6
Hungary,0 years,Total,2023,76.7
Hungary,0 years,Total,2023,-6.4
Hungary,0 years,Total,2023,6.4
Hungary,0 years,Total,2024,76.8
Hungary,0 years,Total,2024,-6.2
Hungary,0 years,Total,2024,6.2
Iceland,0 years,Total,2000,79.7
Iceland,0 years,Total,2000,-3.8
Iceland,0 years,Total,2000,3.8
Iceland,0 years,Total,2001,80.7
Iceland,0 years,Total,2001,-4.9
Iceland,0 years,Total,2001,4.9
Iceland,0 years,Total,2002,80.6
Iceland,0 years,Total,2002,-3.9
Iceland,0 years,Total,2002,3.9
Iceland,0 years,Total,2003,81
Iceland,0 years,Total,2003,-3
Iceland,0 years,Total,2003,3
Iceland,0 years,Total,2004,81.1
Iceland,0 years,Total,2004,-4.3
Iceland,0 years,Total,2004,4.3
Iceland,0 years,Total,2005,81.5
Iceland,0 years,Total,2005,-3.9
Iceland,0 years,Total,2005,3.9
Iceland,0 years,Total,2006,81.2
Iceland,0 years,Total,2006,-3.4
Iceland,0 years,Total,2006,3.4
Iceland,0 years,Total,2007,81.5
Iceland,0 years,Total,2007,-3.8
Iceland,0 years,Total,2007,3.8
Iceland,0 years,Total,2008,81.6
Iceland,0 years,Total,2008,-3.3
Iceland,0 years,Total,2008,3.3
Iceland,0 years,Total,2009,81.8
Iceland,0 years,Total,2009,-4
Iceland,0 years,Total,2009,4
Iceland,0 years,Total,2010,81.9
Iceland,0 years,Total,2010,-4.3
Iceland,0 years,Total,2010,4.3
Iceland,0 years,Total,2011,82.4
Iceland,0 years,Total,2011,-3.4
Iceland,0 years,Total,2011,3.4
Iceland,0 years,Total,2012,83
Iceland,0 years,Total,2012,-2.7
Iceland,0 years,Total,2012,2.7
Iceland,0 years,Total,2013,82.1
Iceland,0 years,Total,2013,-3.2
Iceland,0 years,Total,2013,3.2
Iceland,0 years,Total,2014,82.6
Iceland,0 years,Total,2014,-3
Iceland,0 years,Total,2014,3
Iceland,0 years,Total,2015,82.4
Iceland,0 years,Total,2015,-2.5
Iceland,0 years,Total,2015,2.5
Iceland,0 years,Total,2016,82.1
Iceland,0 years,Total,2016,-3.6
Iceland,0 years,Total,2016,3.6
Iceland,0 years,Total,2017,82.4
Iceland,0 years,Total,2017,-3.3
Iceland,0 years,Total,2017,3.3
Iceland,0 years,Total,2018,82.7
Iceland,0 years,Total,2018,-3.1
Iceland,0 years,Total,2018,3.1
Iceland,0 years,Total,2019,83
Iceland,0 years,Total,2019,-3.1
Iceland,0 years,Total,2019,3.1
Iceland,0 years,Total,2020,82.9
Iceland,0 years,Total,2020,-3
Iceland,0 years,Total,2020,3
Iceland,0 years,Total,2021,83
Iceland,0 years,Total,2021,-2.9
Iceland,0 years,Total,2021,2.9
Iceland,0 years,Total,2022,82.2
Iceland,0 years,Total,2022,-2.6
Iceland,0 years,Total,2022,2.6
Iceland,0 years,Total,2023,82.4
Iceland,0 years,Total,2023,-3.4
Iceland,0 years,Total,2023,3.4
Iceland,0 years,Total,2024,82.8
Iceland,0 years,Total,2024,-3.4
Iceland,0 years,Total,2024,3.4
India,0 years,Total,2000,62.7
India,0 years,Total,2000,-2
India,0 years,Total,2000,2
India,0 years,Total,2001,63.2
India,0 years,Total,2001,-2.2
India,0 years,Total,2001,2.2
India,0 years,Total,2002,63.6
India,0 years,Total,2002,-2.3
India,0 years,Total,2002,2.3
India,0 years,Total,2003,64.1
India,0 years,Total,2003,-2.5
India,0 years,Total,2003,2.5
India,0 years,Total,2004,64.5
India,0 years,Total,2004,-2.6
India,0 years,Total,2004,2.6
India,0 years,Total,2005,64.9
India,0 years,Total,2005,-2.8
India,0 years,Total,2005,2.8
India,0 years,Total,2006,65.4
India,0 years,Total,2006,-2.9
India,0 years,Total,2006,2.9
India,0 years,Total,2007,65.8
India,0 years,Total,2007,-3
India,0 years,Total,2007,3
India,0 years,Total,2008,66.2
India,0 years,Total,2008,-3.1
India,0 years,Total,2008,3.1
India,0 years,Total,2009,66.7
India,0 years,Total,2009,-3.1
India,0 years,Total,2009,3.1
India,0 years,Total,2010,67.2
India,0 years,Total,2010,-3.2
India,0 years,Total,2010,3.2
India,0 years,Total,2011,67.6
India,0 years,Total,2011,-3.2
India,0 years,Total,2011,3.2
India,0 years,Total,2012,68.1
India,0 years,Total,2012,-3.2
India,0 years,Total,2012,3.2
India,0 years,Total,2013,68.5
India,0 years,Total,2013,-3.2
India,0 years,Total,2013,3.2
India,0 years,Total,2014,68.9
India,0 years,Total,2014,-3.2
India,0 years,Total,2014,3.2
India,0 years,Total,2015,69.3
India,0 years,Total,2015,-3.1
India,0 years,Total,2015,3.1
India,0 years,Total,2016,69.7
India,0 years,Total,2016,-3.1
India,0 years,Total,2016,3.1
India,0 years,Total,2017,70.1
India,0 years,Total,2017,-3
India,0 years,Total,2017,3
India,0 years,Total,2018,70.4
India,0 years,Total,2018,-3
India,0 years,Total,2018,3
India,0 years,Total,2019,70.7
India,0 years,Total,2019,-3
India,0 years,Total,2019,3
India,0 years,Total,2020,70.2
India,0 years,Total,2020,-3.4
India,0 years,Total,2020,3.4
India,0 years,Total,2021,67.3
India,0 years,Total,2021,-3
India,0 years,Total,2021,3
India,0 years,Total,2022,71.7
India,0 years,Total,2022,-3
India,0 years,Total,2022,3
India,0 years,Total,2023,72
India,0 years,Total,2023,-3.1
India,0 years,Total,2023,3.1
India,0 years,Total,2024,72.2
India,0 years,Total,2024,-3.1
India,0 years,Total,2024,3.1
Indonesia,0 years,Total,2000,66.3
Indonesia,0 years,Total,2000,-3.4
Indonesia,0 years,Total,2000,3.4
Indonesia,0 years,Total,2001,66.6
Indonesia,0 years,Total,2001,-3.4
Indonesia,0 years,Total,2001,3.4
Indonesia,0 years,Total,2002,67
Indonesia,0 years,Total,2002,-3.5
Indonesia,0 years,Total,2002,3.5
Indonesia,0 years,Total,2003,67.1
Indonesia,0 years,Total,2003,-3.4
Indonesia,0 years,Total,2003,3.4
Indonesia,0 years,Total,2004,65.5
Indonesia,0 years,Total,2004,-2.9
Indonesia,0 years,Total,2004,2.9
Indonesia,0 years,Total,2005,67.5
Indonesia,0 years,Total,2005,-3.5
Indonesia,0 years,Total,2005,3.5
Indonesia,0 years,Total,2006,67.7
Indonesia,0 years,Total,2006,-3.5
Indonesia,0 years,Total,2006,3.5
Indonesia,0 years,Total,2007,67.9
Indonesia,0 years,Total,2007,-3.5
Indonesia,0 years,Total,2007,3.5
Indonesia,0 years,Total,2008,68.1
Indonesia,0 years,Total,2008,-3.6
Indonesia,0 years,Total,2008,3.6
Indonesia,0 years,Total,2009,68.3
Indonesia,0 years,Total,2009,-3.5
Indonesia,0 years,Total,2009,3.5
Indonesia,0 years,Total,2010,68.4
Indonesia,0 years,Total,2010,-3.6
Indonesia,0 years,Total,2010,3.6
Indonesia,0 years,Total,2011,68.6
Indonesia,0 years,Total,2011,-3.7
Indonesia,0 years,Total,2011,3.7
Indonesia,0 years,Total,2012,68.9
Indonesia,0 years,Total,2012,-3.7
Indonesia,0 years,Total,2012,3.7
Indonesia,0 years,Total,2013,69.1
Indonesia,0 years,Total,2013,-3.8
Indonesia,0 years,Total,2013,3.8
Indonesia,0 years,Total,2014,69.3
Indonesia,0 years,Total,2014,-3.9
Indonesia,0 years,Total,2014,3.9
Indonesia,0 years,Total,2015,69.5
Indonesia,0 years,Total,2015,-3.9
Indonesia,0 years,Total,2015,3.9
Indonesia,0 years,Total,2016,69.7
Indonesia,0 years,Total,2016,-3.9
Indonesia,0 years,Total,2016,3.9
Indonesia,0 years,Total,2017,70
Indonesia,0 years,Total,2017,-4
Indonesia,0 years,Total,2017,4
Indonesia,0 years,Total,2018,70.1
Indonesia,0 years,Total,2018,-4.1
Indonesia,0 years,Total,2018,4.1
Indonesia,0 years,Total,2019,70.3
Indonesia,0 years,Total,2019,-4.1
Indonesia,0 years,Total,2019,4.1
Indonesia,0 years,Total,2020,68.8
Indonesia,0 years,Total,2020,-4.5
Indonesia,0 years,Total,2020,4.5
Indonesia,0 years,Total,2021,67.5
Indonesia,0 years,Total,2021,-3.9
Indonesia,0 years,Total,2021,3.9
Indonesia,0 years,Total,2022,70.9
Indonesia,0 years,Total,2022,-4.1
Indonesia,0 years,Total,2022,4.1
Indonesia,0 years,Total,2023,71.1
Indonesia,0 years,Total,2023,-4.2
Indonesia,0 years,Total,2023,4.2
Indonesia,0 years,Total,2024,71.3
Indonesia,0 years,Total,2024,-4.3
Indonesia,0 years,Total,2024,4.3
Ireland,0 years,Total,2000,76.6
Ireland,0 years,Total,2000,-5.2
Ireland,0 years,Total,2000,5.2
Ireland,0 years,Total,2001,77.2
Ireland,0 years,Total,2001,-5.4
Ireland,0 years,Total,2001,5.4
Ireland,0 years,Total,2002,77.7
Ireland,0 years,Total,2002,-5.4
Ireland,0 years,Total,2002,5.4
Ireland,0 years,Total,2003,78.2
Ireland,0 years,Total,2003,-5
Ireland,0 years,Total,2003,5
Ireland,0 years,Total,2004,78.6
Ireland,0 years,Total,2004,-5
Ireland,0 years,Total,2004,5
Ireland,0 years,Total,2005,79
Ireland,0 years,Total,2005,-4.6
Ireland,0 years,Total,2005,4.6
Ireland,0 years,Total,2006,79.3
Ireland,0 years,Total,2006,-4.8
Ireland,0 years,Total,2006,4.8
Ireland,0 years,Total,2007,79.7
Ireland,0 years,Total,2007,-4.8
Ireland,0 years,Total,2007,4.8
Ireland,0 years,Total,2008,80.2
Ireland,0 years,Total,2008,-4.5
Ireland,0 years,Total,2008,4.5
Ireland,0 years,Total,2009,80.2
Ireland,0 years,Total,2009,-4.9
Ireland,0 years,Total,2009,4.9
Ireland,0 years,Total,2010,80.8
Ireland,0 years,Total,2010,-4.6
Ireland,0 years,Total,2010,4.6
Ireland,0 years,Total,2011,80.9
Ireland,0 years,Total,2011,-4.4
Ireland,0 years,Total,2011,4.4
Ireland,0 years,Total,2012,80.9
Ireland,0 years,Total,2012,-4.4
Ireland,0 years,Total,2012,4.4
Ireland,0 years,Total,2013,81
Ireland,0 years,Total,2013,-4.2
Ireland,0 years,Total,2013,4.2
Ireland,0 years,Total,2014,81.3
Ireland,0 years,Total,2014,-4.1
Ireland,0 years,Total,2014,4.1
Ireland,0 years,Total,2015,81.4
Ireland,0 years,Total,2015,-3.8
Ireland,0 years,Total,2015,3.8
Ireland,0 years,Total,2016,81.6
Ireland,0 years,Total,2016,-3.7
Ireland,0 years,Total,2016,3.7
Ireland,0 years,Total,2017,82
Ireland,0 years,Total,2017,-3.6
Ireland,0 years,Total,2017,3.6
Ireland,0 years,Total,2018,82
Ireland,0 years,Total,2018,-3.7
Ireland,0 years,Total,2018,3.7
Ireland,0 years,Total,2019,82.5
Ireland,0 years,Total,2019,-3.8
Ireland,0 years,Total,2019,3.8
Ireland,0 years,Total,2020,82.3
Ireland,0 years,Total,2020,-3.6
Ireland,0 years,Total,2020,3.6
Ireland,0 years,Total,2021,82.1
Ireland,0 years,Total,2021,-3.7
Ireland,0 years,Total,2021,3.7
Ireland,0 years,Total,2022,82.4
Ireland,0 years,Total,2022,-3.3
Ireland,0 years,Total,2022,3.3
Ireland,0 years,Total,2023,82.7
Ireland,0 years,Total,2023,-3.5
Ireland,0 years,Total,2023,3.5
Ireland,0 years,Total,2024,83.1
Ireland,0 years,Total,2024,-3.3
Ireland,0 years,Total,2024,3.3
Israel,0 years,Total,2000,78.8
Israel,0 years,Total,2000,-4.2
Israel,0 years,Total,2000,4.2
Israel,0 years,Total,2001,79.3
Israel,0 years,Total,2001,-3.9
Israel,0 years,Total,2001,3.9
Israel,0 years,Total,2002,79.6
Israel,0 years,Total,2002,-4
Israel,0 years,Total,2002,4
Israel,0 years,Total,2003,79.8
Israel,0 years,Total,2003,-4.2
Israel,0 years,Total,2003,4.2
Israel,0 years,Total,2004,80.3
Israel,0 years,Total,2004,-4.4
Israel,0 years,Total,2004,4.4
Israel,0 years,Total,2005,80.3
Israel,0 years,Total,2005,-4
Israel,0 years,Total,2005,4
Israel,0 years,Total,2006,80.7
Israel,0 years,Total,2006,-3.8
Israel,0 years,Total,2006,3.8
Israel,0 years,Total,2007,80.7
Israel,0 years,Total,2007,-3.7
Israel,0 years,Total,2007,3.7
Israel,0 years,Total,2008,81.1
Israel,0 years,Total,2008,-4
Israel,0 years,Total,2008,4
Israel,0 years,Total,2009,-3.7
Israel,0 years,Total,2009,81.5
Israel,0 years,Total,2009,3.7
Israel,0 years,Total,2010,81.7
Israel,0 years,Total,2010,-3.9
Israel,0 years,Total,2010,3.9
Israel,0 years,Total,2011,81.8
Israel,0 years,Total,2011,-3.6
Israel,0 years,Total,2011,3.6
Israel,0 years,Total,2012,81.8
Israel,0 years,Total,2012,-3.7
Israel,0 years,Total,2012,3.7
Israel,0 years,Total,2013,82.1
Israel,0 years,Total,2013,-3.6
Israel,0 years,Total,2013,3.6
Israel,0 years,Total,2014,82.2
Israel,0 years,Total,2014,-3.8
Israel,0 years,Total,2014,3.8
Israel,0 years,Total,2015,82.2
Israel,0 years,Total,2015,-4
Israel,0 years,Total,2015,4
Israel,0 years,Total,2016,82.5
Israel,0 years,Total,2016,-3.5
Israel,0 years,Total,2016,3.5
Israel,0 years,Total,2017,82.7
Israel,0 years,Total,2017,-4
Israel,0 years,Total,2017,4
Israel,0 years,Total,2018,82.9
Israel,0 years,Total,2018,-3.9
Israel,0 years,Total,2018,3.9
Israel,0 years,Total,2019,82.9
Israel,0 years,Total,2019,-3.7
Israel,0 years,Total,2019,3.7
Israel,0 years,Total,2020,82.7
Israel,0 years,Total,2020,-4.1
Israel,0 years,Total,2020,4.1
Israel,0 years,Total,2021,82.6
Israel,0 years,Total,2021,-4.1
Israel,0 years,Total,2021,4.1
Israel,0 years,Total,2022,82.8
Israel,0 years,Total,2022,-4.1
Israel,0 years,Total,2022,4.1
Israel,0 years,Total,2023,-4.5
Israel,0 years,Total,2023,83.3
Israel,0 years,Total,2023,4.5
Israel,0 years,Total,2024,83.3
Israel,0 years,Total,2024,-4.3
Israel,0 years,Total,2024,4.3
Italy,0 years,Total,2000,79.9
Italy,0 years,Total,2000,-5.9
Italy,0 years,Total,2000,5.9
Italy,0 years,Total,2001,80.3
Italy,0 years,Total,2001,-6
Italy,0 years,Total,2001,6
Italy,0 years,Total,2002,80.4
Italy,0 years,Total,2002,-5.8
Italy,0 years,Total,2002,5.8
Italy,0 years,Total,2003,80.1
Italy,0 years,Total,2003,-5.5
Italy,0 years,Total,2003,5.5
Italy,0 years,Total,2004,80.9
Italy,0 years,Total,2004,-5.7
Italy,0 years,Total,2004,5.7
Italy,0 years,Total,2005,80.9
Italy,0 years,Total,2005,-5.5
Italy,0 years,Total,2005,5.5
Italy,0 years,Total,2006,81.4
Italy,0 years,Total,2006,-5.5
Italy,0 years,Total,2006,5.5
Italy,0 years,Total,2007,81.6
Italy,0 years,Total,2007,-5.4
Italy,0 years,Total,2007,5.4
Italy,0 years,Total,2008,81.7
Italy,0 years,Total,2008,-5.3
Italy,0 years,Total,2008,5.3
Italy,0 years,Total,2009,81.8
Italy,0 years,Total,2009,-5.2
Italy,0 years,Total,2009,5.2
Italy,0 years,Total,2010,82.2
Italy,0 years,Total,2010,-5.2
Italy,0 years,Total,2010,5.2
Italy,0 years,Total,2011,82.4
Italy,0 years,Total,2011,-5.1
Italy,0 years,Total,2011,5.1
Italy,0 years,Total,2012,82.4
Italy,0 years,Total,2012,-5
Italy,0 years,Total,2012,5
Italy,0 years,Total,2013,82.9
Italy,0 years,Total,2013,-4.9
Italy,0 years,Total,2013,4.9
Italy,0 years,Total,2014,82.8
Italy,0 years,Total,2014,-4.6
Italy,0 years,Total,2014,4.6
Italy,0 years,Total,2015,82.4
Italy,0 years,Total,2015,-4.5
Italy,0 years,Total,2015,4.5
Italy,0 years,Total,2016,83
Italy,0 years,Total,2016,-4.5
Italy,0 years,Total,2016,4.5
Italy,0 years,Total,2017,82.8
Italy,0 years,Total,2017,-4.3
Italy,0 years,Total,2017,4.3
Italy,0 years,Total,2018,83.1
Italy,0 years,Total,2018,-4.3
Italy,0 years,Total,2018,4.3
Italy,0 years,Total,2019,83.4
Italy,0 years,Total,2019,-4.3
Italy,0 years,Total,2019,4.3
Italy,0 years,Total,2020,82.2
Italy,0 years,Total,2020,-4.6
Italy,0 years,Total,2020,4.6
Italy,0 years,Total,2021,82.6
Italy,0 years,Total,2021,-4.4
Italy,0 years,Total,2021,4.4
Italy,0 years,Total,2022,82.8
Italy,0 years,Total,2022,-4.2
Italy,0 years,Total,2022,4.2
Italy,0 years,Total,2023,83.3
Italy,0 years,Total,2023,-4.1
Italy,0 years,Total,2023,4.1
Italy,0 years,Total,2024,83.7
Italy,0 years,Total,2024,-4.1
Italy,0 years,Total,2024,4.1
Japan,0 years,Total,2000,-6.9
Japan,0 years,Total,2000,6.9
Japan,0 years,Total,2000,81.2
Japan,0 years,Total,2001,-6.9
Japan,0 years,Total,2001,6.9
Japan,0 years,Total,2001,81.5
Japan,0 years,Total,2002,-6.9
Japan,0 years,Total,2002,6.9
Japan,0 years,Total,2002,81.8
Japan,0 years,Total,2003,-7
Japan,0 years,Total,2003,7
Japan,0 years,Total,2003,81.8
Japan,0 years,Total,2004,-6.9
Japan,0 years,Total,2004,7
Japan,0 years,Total,2004,82.1
Japan,0 years,Total,2005,-7
Japan,0 years,Total,2005,7
Japan,0 years,Total,2005,82
Japan,0 years,Total,2006,-6.8
Japan,0 years,Total,2006,6.8
Japan,0 years,Total,2006,82.4
Japan,0 years,Total,2007,-6.8
Japan,0 years,Total,2007,6.8
Japan,0 years,Total,2007,82.6
Japan,0 years,Total,2008,-6.8
Japan,0 years,Total,2008,6.8
Japan,0 years,Total,2008,82.7
Japan,0 years,Total,2009,-6.8
Japan,0 years,Total,2009,6.9
Japan,0 years,Total,2009,83
Japan,0 years,Total,2010,-6.7
Japan,0 years,Total,2010,6.8
Japan,0 years,Total,2010,82.9
Japan,0 years,Total,2011,-6.5
Japan,0 years,Total,2011,6.5
Japan,0 years,Total,2011,82.7
Japan,0 years,Total,2012,-6.5
Japan,0 years,Total,2012,6.5
Japan,0 years,Total,2012,83.2
Japan,0 years,Total,2013,-6.4
Japan,0 years,Total,2013,6.4
Japan,0 years,Total,2013,83.4
Japan,0 years,Total,2014,-6.3
Japan,0 years,Total,2014,6.3
Japan,0 years,Total,2014,83.7
Japan,0 years,Total,2015,-6.2
Japan,0 years,Total,2015,6.2
Japan,0 years,Total,2015,83.9
Japan,0 years,Total,2016,-6.2
Japan,0 years,Total,2016,6.2
Japan,0 years,Total,2016,84.1
Japan,0 years,Total,2017,-6.2
Japan,0 years,Total,2017,6.2
Japan,0 years,Total,2017,84.2
Japan,0 years,Total,2018,-6.1
Japan,0 years,Total,2018,6.1
Japan,0 years,Total,2018,84.3
Japan,0 years,Total,2019,-6
Japan,0 years,Total,2019,6
Japan,0 years,Total,2019,84.4
Japan,0 years,Total,2020,-6.1
Japan,0 years,Total,2020,6.2
Japan,0 years,Total,2020,84.6
Japan,0 years,Total,2021,-6.1
Japan,0 years,Total,2021,6.1
Japan,0 years,Total,2021,84.5
Japan,0 years,Total,2022,-6
Japan,0 years,Total,2022,6
Japan,0 years,Total,2022,84.1
Japan,0 years,Total,2023,-6
Japan,0 years,Total,2023,6.1
Japan,0 years,Total,2023,84.1
Japan,0 years,Total,2024,-6
Japan,0 years,Total,2024,6
Japan,0 years,Total,2024,84.1
Korea,0 years,Total,2000,76
Korea,0 years,Total,2000,-7.3
Korea,0 years,Total,2000,7.3
Korea,0 years,Total,2001,76.5
Korea,0 years,Total,2001,-7.2
Korea,0 years,Total,2001,7.2
Korea,0 years,Total,2002,76.8
Korea,0 years,Total,2002,-6.9
Korea,0 years,Total,2002,6.9
Korea,0 years,Total,2003,77.3
Korea,0 years,Total,2003,-7
Korea,0 years,Total,2003,7
Korea,0 years,Total,2004,77.8
Korea,0 years,Total,2004,-6.9
Korea,0 years,Total,2004,6.9
Korea,0 years,Total,2005,78.2
Korea,0 years,Total,2005,-6.7
Korea,0 years,Total,2005,6.7
Korea,0 years,Total,2006,78.8
Korea,0 years,Total,2006,-6.7
Korea,0 years,Total,2006,6.7
Korea,0 years,Total,2007,79.2
Korea,0 years,Total,2007,-6.6
Korea,0 years,Total,2007,6.6
Korea,0 years,Total,2008,79.6
Korea,0 years,Total,2008,-6.7
Korea,0 years,Total,2008,6.7
Korea,0 years,Total,2009,80
Korea,0 years,Total,2009,-6.7
Korea,0 years,Total,2009,6.7
Korea,0 years,Total,2010,80.2
Korea,0 years,Total,2010,-6.8
Korea,0 years,Total,2010,6.8
Korea,0 years,Total,2011,80.6
Korea,0 years,Total,2011,-6.7
Korea,0 years,Total,2011,6.7
Korea,0 years,Total,2012,80.9
Korea,0 years,Total,2012,-6.6
Korea,0 years,Total,2012,6.6
Korea,0 years,Total,2013,81.4
Korea,0 years,Total,2013,-6.5
Korea,0 years,Total,2013,6.5
Korea,0 years,Total,2014,81.8
Korea,0 years,Total,2014,-6.4
Korea,0 years,Total,2014,6.4
Korea,0 years,Total,2015,82.1
Korea,0 years,Total,2015,-6.2
Korea,0 years,Total,2015,6.2
Korea,0 years,Total,2016,82.4
Korea,0 years,Total,2016,-6.1
Korea,0 years,Total,2016,6.1
Korea,0 years,Total,2017,82.7
Korea,0 years,Total,2017,-6
Korea,0 years,Total,2017,6
Korea,0 years,Total,2018,82.7
Korea,0 years,Total,2018,-6
Korea,0 years,Total,2018,6
Korea,0 years,Total,2019,83.3
Korea,0 years,Total,2019,-6
Korea,0 years,Total,2019,6
Korea,0 years,Total,2020,83.5
Korea,0 years,Total,2020,-6
Korea,0 years,Total,2020,6
Korea,0 years,Total,2021,83.6
Korea,0 years,Total,2021,-6
Korea,0 years,Total,2021,6
Korea,0 years,Total,2022,82.7
Korea,0 years,Total,2022,-5.8
Korea,0 years,Total,2022,5.8
Korea,0 years,Total,2023,83.5
Korea,0 years,Total,2023,-5.9
Korea,0 years,Total,2023,5.9
Korea,0 years,Total,2024,83.7
Korea,0 years,Total,2024,-5.8
Korea,0 years,Total,2024,5.8
Latvia,0 years,Total,2002,70.2
Latvia,0 years,Total,2002,-11.4
Latvia,0 years,Total,2002,11.4
Latvia,0 years,Total,2003,70.6
Latvia,0 years,Total,2003,-10.4
Latvia,0 years,Total,2003,10.4
Latvia,0 years,Total,2004,70.9
Latvia,0 years,Total,2004,-10.4
Latvia,0 years,Total,2004,10.4
Latvia,0 years,Total,2005,70.6
Latvia,0 years,Total,2005,-11.4
Latvia,0 years,Total,2005,11.4
Latvia,0 years,Total,2006,70.6
Latvia,0 years,Total,2006,-11.1
Latvia,0 years,Total,2006,11.1
Latvia,0 years,Total,2007,70.8
Latvia,0 years,Total,2007,-10.9
Latvia,0 years,Total,2007,10.9
Latvia,0 years,Total,2008,72.1
Latvia,0 years,Total,2008,-11
Latvia,0 years,Total,2008,11
Latvia,0 years,Total,2009,72.8
Latvia,0 years,Total,2009,-10.2
Latvia,0 years,Total,2009,10.2
Latvia,0 years,Total,2010,73.1
Latvia,0 years,Total,2010,-10.1
Latvia,0 years,Total,2010,10.1
Latvia,0 years,Total,2011,73.9
Latvia,0 years,Total,2011,-10.2
Latvia,0 years,Total,2011,10.2
Latvia,0 years,Total,2012,74.1
Latvia,0 years,Total,2012,-10
Latvia,0 years,Total,2012,10
Latvia,0 years,Total,2013,74.3
Latvia,0 years,Total,2013,-9.6
Latvia,0 years,Total,2013,9.6
Latvia,0 years,Total,2014,74.3
Latvia,0 years,Total,2014,-10.1
Latvia,0 years,Total,2014,10.1
Latvia,0 years,Total,2015,74.7
Latvia,0 years,Total,2015,-9.6
Latvia,0 years,Total,2015,9.6
Latvia,0 years,Total,2016,74.8
Latvia,0 years,Total,2016,-9.6
Latvia,0 years,Total,2016,9.6
Latvia,0 years,Total,2017,74.8
Latvia,0 years,Total,2017,-9.7
Latvia,0 years,Total,2017,9.7
Latvia,0 years,Total,2018,75
Latvia,0 years,Total,2018,-9.6
Latvia,0 years,Total,2018,9.6
Latvia,0 years,Total,2019,75.7
Latvia,0 years,Total,2019,-9.1
Latvia,0 years,Total,2019,9.1
Latvia,0 years,Total,2020,75.4
Latvia,0 years,Total,2020,-9.3
Latvia,0 years,Total,2020,9.3
Latvia,0 years,Total,2021,73.2
Latvia,0 years,Total,2021,-9.7
Latvia,0 years,Total,2021,9.7
Latvia,0 years,Total,2022,74.5
Latvia,0 years,Total,2022,-9.9
Latvia,0 years,Total,2022,9.9
Latvia,0 years,Total,2023,75.6
Latvia,0 years,Total,2023,-10
Latvia,0 years,Total,2023,10
Latvia,0 years,Total,2024,76.4
Latvia,0 years,Total,2024,-9.8
Latvia,0 years,Total,2024,9.8
Lithuania,0 years,Total,2000,72.1
Lithuania,0 years,Total,2000,-10.7
Lithuania,0 years,Total,2000,10.7
Lithuania,0 years,Total,2001,71.6
Lithuania,0 years,Total,2001,-11.5
Lithuania,0 years,Total,2001,11.5
Lithuania,0 years,Total,2002,71.8
Lithuania,0 years,Total,2002,-11.3
Lithuania,0 years,Total,2002,11.3
Lithuania,0 years,Total,2003,72
Lithuania,0 years,Total,2003,-11.3
Lithuania,0 years,Total,2003,11.3
Lithuania,0 years,Total,2004,72
Lithuania,0 years,Total,2004,-11.5
Lithuania,0 years,Total,2004,11.5
Lithuania,0 years,Total,2005,71.2
Lithuania,0 years,Total,2005,-12.2
Lithuania,0 years,Total,2005,12.2
Lithuania,0 years,Total,2006,71
Lithuania,0 years,Total,2006,-12.1
Lithuania,0 years,Total,2006,12.1
Lithuania,0 years,Total,2007,70.7
Lithuania,0 years,Total,2007,-12.7
Lithuania,0 years,Total,2007,12.7
Lithuania,0 years,Total,2008,71.7
Lithuania,0 years,Total,2008,-11.7
Lithuania,0 years,Total,2008,11.7
Lithuania,0 years,Total,2009,72.9
Lithuania,0 years,Total,2009,-11.6
Lithuania,0 years,Total,2009,11.6
Lithuania,0 years,Total,2010,73.3
Lithuania,0 years,Total,2010,-11.3
Lithuania,0 years,Total,2010,11.3
Lithuania,0 years,Total,2011,73.7
Lithuania,0 years,Total,2011,-11.2
Lithuania,0 years,Total,2011,11.2
Lithuania,0 years,Total,2012,74.1
Lithuania,0 years,Total,2012,-11.2
